book_id,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5
821,2688,9119,28642,40370,43745
822,2910,9843,30865,45258,25149
823,2465,7563,34101,42272,34824
824,3032,12324,42020,45436,31572
825,1334,5638,28727,49667,29496
826,2608,7140,31301,47933,50809
827,3388,6744,25033,51196,64950
828,1138,3121,16734,45474,53498
829,2113,7241,28787,45563,38351
830,5089,10817,33459,47351,49831
831,1910,6407,27658,43875,47799
832,3226,5211,21254,39535,57555
833,1706,7154,32686,38347,26913
834,6209,9089,23237,35433,64149
835,2105,3635,13142,23193,63194
836,1925,6032,26242,48627,31050
837,2994,7882,26109,47403,49572
838,1842,8424,33016,43038,28863
839,1925,9212,36917,46745,33490
840,872,2373,13468,35713,63101
841,1196,2744,14043,36965,87806
842,3499,6586,22541,56042,100055
843,5505,6427,13235,20763,55683
844,2524,5879,18923,26523,62240
845,3201,4369,15206,26690,53338
846,1212,3276,16511,40583,57179
847,1741,6092,27939,39820,28879
848,730,3502,23935,46287,30820
849,4507,10953,31648,35061,36724
850,2419,9582,34956,50973,29466
851,4467,10284,30206,38523,38779
852,2913,4244,18562,51535,88419
853,2697,7804,25881,33058,35217
854,1625,5710,20718,35026,36857
855,1494,6329,29985,47546,43539
856,1516,8009,36770,49694,31821
857,2682,6710,24165,41664,49122
858,2341,4309,15037,42448,64053
859,2049,4811,17366,39470,50796
860,1401,5007,25764,47738,33658
861,2597,5841,20243,42657,73776
862,154,404,2653,18272,86693
863,1434,3317,13963,25628,63212
864,736,3692,18829,37362,59819
865,984,4705,28410,41703,36555
866,1836,5893,24737,35730,38005
867,2251,7414,22791,35939,35075
868,1749,5293,25615,41802,55846
869,6480,11258,25525,39331,35962
870,3306,3095,11140,31184,59219
871,1531,8555,37227,48154,42560
872,1430,5671,23913,44261,36548
873,1410,6684,34847,52929,45251
874,1491,4253,21084,42730,34059
875,5909,13879,36275,40331,39922
876,2090,5211,21963,29649,53554
877,1684,4743,21142,39618,57368
878,2044,3393,16728,36997,41467
879,3719,9393,29116,39239,28055
880,3330,7629,27219,42153,56501
881,1549,4719,21880,42523,40419
882,578,2147,17130,40554,39562
883,2340,6203,23409,42565,36767
884,971,4618,25627,54274,47434
885,3192,7268,24787,38793,30763
886,2427,6277,24649,49720,36420
887,6178,10613,24587,35971,33356
888,1865,4213,17288,28357,58029
889,1583,3587,17261,42711,81063
890,394,2296,16502,39942,46705
891,580,4224,26768,49154,41432
892,1768,5208,24303,40901,29527
893,972,1734,8737,21751,61574
894,756,1721,14830,43570,58192
895,2670,7410,22435,35538,31255
896,3643,5596,16884,41057,46759
897,836,3999,20716,40151,37712
898,1866,8091,31233,39038,37061
899,2359,6549,25631,42542,37913
900,2783,4298,15845,33818,44273
901,1491,4853,21931,43557,36197
902,1487,2971,19722,45422,38786
903,6095,10982,27984,34074,27631
904,5445,8481,21252,35901,56804
905,1641,4578,19494,30132,49675
906,1652,5870,26114,46749,28926
907,1736,4571,20507,35020,45913
908,3141,12846,36925,32003,18240
909,869,3653,20425,42668,55409
910,883,2704,14821,42929,47796
911,6039,14425,32757,28853,23703
912,458,3089,25824,51020,47157
913,3036,4504,17338,31223,49819
914,919,3331,16929,39208,41388
915,3138,9066,28408,35608,33224
916,4270,10670,28610,34061,20802
917,1844,3944,15593,42598,43635
918,1594,5098,27655,44276,36244
919,3321,8054,24808,40446,32418
920,3885,10846,32775,44967,36936
921,2871,6238,21061,45697,70675
922,2579,6023,27054,40072,31908
923,3737,8839,27510,38469,37309
924,4472,12653,33397,33807,14942
925,1238,4950,24400,39391,26960
926,3530,11319,33135,34874,15305
927,2207,5055,16890,31143,50528
928,4299,7656,26761,57622,63358
929,1451,5061,22371,38426,35632
930,2907,8772,26625,41160,29054
931,6235,14712,32976,28187,15516
932,1550,3682,16971,33234,32936
933,2390,6020,22684,45051,57317
934,4684,9587,25125,36788,37059
935,1823,5850,27264,42175,37407
936,1013,3733,17788,39889,47225
937,1672,3744,13475,31455,51694
938,2681,4863,16493,35712,67937
939,1616,5754,25360,42578,23961
940,1548,4059,23143,47569,29614
941,2540,6874,23497,38208,35489
942,3556,7236,23963,46970,63885
943,1685,5179,20216,32529,31289
944,2284,8007,27093,32961,29783
945,3673,10214,28665,35799,46901
946,4497,11820,28996,31984,32144
947,2909,5168,18366,40347,61238
948,1469,5164,21151,38013,27257
949,863,3367,18885,39542,41660
950,7025,7517,20793,40241,78008
951,903,4759,20844,34767,26958
952,2341,7661,29880,34857,28882
953,1630,3759,13375,31203,54118
954,3040,4242,14517,17460,50124
955,1635,7071,31036,35898,25078
956,2080,2616,11036,30784,51203
957,2594,8966,31455,44446,45823
958,1395,1991,9286,23394,57001
959,6367,11067,26108,33169,26521
960,1146,2178,10877,32914,53228
961,3674,7307,22093,33770,40316
962,1204,3594,16043,39235,64069
963,746,4116,25227,36009,25823
964,826,1281,5819,19982,66440
965,5238,6858,17472,32339,61960
966,679,2438,18147,38472,34099
967,1592,7735,31007,34084,25500
968,5022,7484,19656,23929,20594
969,3342,7529,22896,30500,19638
970,1300,3063,15596,40585,41572
971,2029,4860,17546,24018,47765
972,1238,6342,31442,42106,29972
973,4381,11562,30145,34374,22416
974,2723,10203,31793,40156,23513
975,1207,4141,21434,35026,33111
976,803,1943,10781,20483,56681
977,1930,6267,23308,37680,40015
978,1531,5320,22037,41964,42008
979,1874,5604,20043,36018,31045
980,2325,4716,20975,46351,61906
981,6024,12543,31927,34222,36273
982,1798,4571,18715,37572,38252
983,1438,2375,9177,30541,59415
984,3956,9036,25069,32906,33613
985,972,2139,12082,38479,44600
986,3658,12231,33253,30730,23284
987,1622,3307,14260,39473,73931
988,877,1704,9062,30593,55856
989,514,1738,12890,34456,40008
990,3523,6109,18662,29118,34906
991,2354,5547,25617,48546,37801
992,7478,7649,16077,23209,42398
993,1702,4342,17472,38357,34673
994,693,1999,13232,32737,49590
995,3673,7214,20598,39430,57717
996,332,2257,23249,47014,45453
997,1465,4492,20565,37114,40376
998,1911,2537,10567,21477,68478
999,1954,4102,21881,37208,45994
1000,2619,6318,27165,57759,55586
1001,5722,16486,37029,30375,9458
1002,1056,2778,13981,37322,68152
1003,884,3383,18025,36041,37679
1004,2731,6370,24753,44016,46059
1005,2679,7363,23002,34725,22860
1006,2473,5241,16428,26296,31723
1007,2659,7349,22943,29859,26447
1008,941,3336,17700,38652,45094
1009,3532,9398,25476,31182,15388
1010,717,895,5387,17566,70978
1011,1408,4831,20633,39762,34985
1012,1067,3020,16399,41956,38289
1013,2152,3843,16571,28351,44168
1014,624,4454,22611,39988,41858
1015,1387,4435,17024,33570,40814
1016,1422,3299,18191,36538,38847
1017,3606,4459,18512,38681,32973
1018,862,2945,15073,38597,45086
1019,943,3578,18261,36854,37115
1020,1930,6437,25821,41605,44630
1021,1709,4789,16112,31521,33773
1022,694,1923,10589,36979,92673
1023,910,3789,18827,35460,38897
1024,2908,7650,26956,42394,29625
1025,2857,5382,16699,28410,29712
1026,439,1712,10717,30762,59135
1027,822,2457,13295,36585,72803
1028,2752,10961,41045,42953,18628
1029,5192,4790,14126,37110,73344
1030,1595,4131,16772,38073,28657
1031,1317,4027,17732,34395,33219
1032,2189,5069,19001,34070,43856
1033,1276,6205,33273,45136,38321
1034,293,2027,17955,44149,41995
1035,2135,2854,12228,26308,30296
1036,1581,3034,11691,28189,61819
1037,1041,5173,25497,32176,22569
1038,3319,8006,24135,31712,29649
1039,10085,17255,33627,29961,19324
1040,1942,5571,23634,36656,22532
1041,975,3551,14386,31702,40779
1042,993,4735,22168,36270,32064
1043,1976,5231,18709,27995,44632
1044,2037,5274,25842,42829,30947
1045,1199,4985,22456,40265,47338
1046,1640,4958,26742,46453,26164
1047,2724,3215,10999,25821,46622
1048,901,2793,16760,35370,31130
1049,1311,2974,16025,41443,44027
1050,4617,7140,20162,37282,43698
1051,2618,6244,19620,32330,28863
1052,1471,5253,21030,36173,32025
1053,1267,5052,21315,34246,33770
1054,4478,13979,36753,36346,26303
1055,2533,5417,15365,28241,32958
1056,1709,6009,22592,28960,27567
1057,1012,5098,24899,31881,23323
1058,1170,3228,22393,37786,35560
1059,1658,5363,21990,33488,34452
1060,707,2771,16427,35960,29928
1061,2078,5765,25034,40412,39378
1062,2882,8973,32084,43021,39892
1063,1441,6585,28580,32779,24193
1064,1971,5120,21879,38080,36251
1065,550,1926,12591,42325,37882
1066,2951,7571,23699,33795,42951
1067,286,1886,20825,44410,44226
1068,1206,3218,15996,32338,31130
1069,1272,4403,21584,36889,29938
1070,2809,5659,20357,37943,57159
1071,1554,3768,15302,32466,36897
1072,2202,7065,25223,30791,22337
1073,3050,8007,25897,33250,27774
1074,552,2636,14460,31577,34642
1075,1623,7586,27461,33524,28765
1076,2615,9810,36492,36673,10774
1077,4441,5620,18578,33351,42270
1078,2135,4336,16752,28650,30293
1079,6094,8677,18351,21637,22898
1080,2477,5584,21074,37209,42045
1081,467,1752,10821,33796,41492
1082,1343,5021,22170,37193,20407
1083,1583,5781,23290,31476,20506
1084,4380,8735,22226,30179,30052
1085,3290,8985,22960,22478,11339
1086,3154,6494,22437,35934,47155
1087,1448,4626,18714,38345,41377
1088,2221,5493,21766,36743,31236
1089,668,3631,24344,40902,33113
1090,3020,4930,12570,24803,43408
1091,586,1978,17291,34226,32859
1092,709,3198,18054,36337,24887
1093,2908,6983,21597,29683,46377
1094,3655,8405,24776,35642,28561
1095,3105,6799,21733,33458,33574
1096,1072,3011,16474,31432,27566
1097,2082,5200,15796,20710,26180
1098,1011,3435,15361,31569,37307
1099,903,2332,10967,22924,43835
1100,637,1870,10776,28435,37466
1101,1332,4859,21935,34687,27588
1102,728,3150,16092,28576,25340
1103,1022,3130,14320,25518,35481
1104,6444,10145,23125,27235,37803
1105,1026,5333,23541,36242,24290
1106,1213,2311,10473,25434,41332
1107,1236,5211,24377,30316,19361
1108,595,2042,14474,30116,47168
1109,1285,2812,11978,17496,49497
1110,1719,3961,14342,33965,67067
1111,7879,8357,23883,21770,17268
1112,1120,2561,16940,34814,46807
1113,1875,4197,14658,26373,32512
1114,2016,4265,17507,36518,45861
1115,1318,4977,20465,28359,25238
1116,1181,3044,13102,30076,23055
1117,1339,7287,28723,33791,21627
1118,2496,9699,30219,37521,29105
1119,1004,4645,20983,33747,33392
1120,773,3717,22587,34885,37000
1121,1879,4408,10899,22276,40057
1122,2275,5250,16485,29317,58826
1123,682,3870,23568,32885,27031
1124,1404,6142,22378,28519,18237
1125,3590,9682,22345,21176,12489
1126,3142,5748,15602,20167,45471
1127,150,1156,12546,39840,44820
1128,1514,4189,19367,34403,42164
1129,11128,7366,17923,26641,45387
1130,1759,4146,14108,33398,62890
1131,916,4161,22099,37751,28165
1132,1955,6514,22774,25273,26848
1133,2829,6755,19783,32472,30323
1134,1868,4020,13830,28161,49074
1135,2091,6230,22010,33444,27481
1136,1644,4957,16425,30475,25805
1137,1169,3601,21954,38901,36582
1138,681,2559,15411,34596,31962
1139,4220,12369,31577,28068,19067
1140,2764,6358,24747,39195,41530
1141,6460,6550,18714,27654,37736
1142,1223,2983,10487,26399,40317
1143,3634,6573,20642,37561,50891
1144,1196,4129,17398,30971,27410
1145,2679,7047,22287,29134,19759
1146,4662,4632,12948,20928,34783
1147,2229,7934,27698,36754,33036
1148,1746,4168,19334,35362,25486
1149,1234,6255,27232,31134,16915
1150,589,1787,13178,30957,29686
1151,261,1761,18757,40597,41828
1152,1665,5923,20078,27535,24609
1153,1310,3297,15234,32020,32823
1154,807,1589,9096,27836,32170
1155,2045,5255,19001,34201,34950
1156,1209,4029,17615,27295,22592
1157,1858,4985,18226,23831,23285
1158,458,1544,10026,26245,40823
1159,1355,3708,15019,29243,31959
1160,1521,4056,17190,34743,33142
1161,851,3520,18946,35153,30071
1162,2961,8032,21234,23345,24114
1163,1298,7142,31785,37268,31516
1164,1238,3845,18320,36287,25332
1165,1772,3824,16957,40784,51887
1166,1705,4602,16436,23834,40446
1167,1235,4476,17788,29573,35852
1168,1341,3865,16342,27011,29138
1169,1174,3166,14340,36807,63868
1170,1764,3826,14757,36003,60497
1171,1743,5465,22050,29609,21122
1172,1019,3646,21890,38429,36331
1173,1850,5662,22883,33656,17809
1174,2905,11033,32122,34599,14153
1175,1726,3198,14755,33819,43515
1176,943,2406,13458,36410,38031
1177,1779,5283,20394,33652,30342
1178,1053,5031,26289,33530,24680
1179,877,2892,14617,30401,37878
1180,2119,3582,10129,21560,35884
1181,234,1715,18880,40111,40222
1182,1349,4135,19027,34328,23382
1183,1497,2163,8125,19796,52780
1184,1719,5896,22117,32814,24222
1185,1410,3959,18327,31333,29617
1186,2327,8897,27637,32344,21950
1187,2191,5663,19003,34930,26646
1188,2637,6377,18156,25731,25884
1189,2900,5582,14980,22014,20001
1190,1044,3843,17133,36063,27049
1191,1172,4609,18536,30483,27761
1192,885,1911,10720,34578,53192
1193,2530,7349,22318,25470,26829
1194,1691,4157,14900,22681,39557
1195,1240,4085,16752,32262,21797
1196,1318,3499,18357,34396,36202
1197,1258,3843,15265,25378,42350
1198,2540,3792,9264,22287,47661
1199,2462,3478,12272,27613,36490
1200,271,1652,12408,36754,33812
1201,1623,8127,31815,36438,28038
1202,1069,4354,20299,32505,24037
1203,2086,3759,13829,33659,69912
1204,1620,8318,33136,34502,18141
1205,537,2571,12766,30321,31237
1206,3569,8464,20303,21049,17440
1207,1516,4885,20991,28531,28554
1208,671,3658,22268,31790,23515
1209,2260,6830,25972,34389,28138
1210,736,2515,17508,39849,47537
1211,1585,4152,15526,21390,40835
1212,2104,6350,20852,30962,17582
1213,1630,6726,23486,29071,20462
1214,6976,8093,17457,22201,31757
1215,1183,5249,21809,27952,30485
1216,815,2666,12907,32048,32877
1217,1837,4549,15324,27118,39093
1218,1574,2825,10154,21084,38433
1219,1680,3767,14668,32938,48134
1220,3942,8645,21297,27975,15926
1221,1369,5413,21330,26826,22765
1222,1571,5851,23885,29647,29520
1223,444,1409,8322,23209,41827
1224,1482,2773,12304,26557,26414
1225,1005,4992,25048,37595,34756
1226,243,1819,19146,38698,38800
1227,1151,3775,17773,31477,44064
1228,125,812,11099,37096,41732
1229,1330,3298,14442,24455,44878
1230,462,1479,9236,32187,34551
1231,1811,6127,20667,31566,17662
1232,252,1930,18305,37742,39221
1233,1165,4930,24324,33902,31470
1234,1086,3345,16767,26328,26329
1235,1403,2044,8926,22885,45764
1236,3632,8551,20095,22184,18091
1237,1035,3074,14363,25457,33777
1238,684,2128,9938,25665,26325
1239,955,4077,18369,33190,25062
1240,1003,1472,9654,23231,30188
1241,3032,3067,12962,28216,29392
1242,1356,4113,16972,30069,16758
1243,1319,3020,14065,30897,42268
1244,2390,5689,18550,29809,35608
1245,1188,5217,23942,26290,16913
1246,846,3016,12847,29868,36122
1247,1458,4285,19367,30332,29133
1248,1188,4149,15834,27743,38383
1249,1130,5454,20796,27930,26819
1250,1290,4017,15055,24541,22762
1251,1256,3395,15949,29157,47052
1252,1447,4028,15165,30994,25444
1253,1382,4493,18678,27207,35844
1254,432,1714,10685,31914,33858
1255,4086,9341,25470,28936,18950
1256,458,1566,9324,31105,35462
1257,2461,4690,16805,35199,54455
1258,1264,5201,22531,29859,31479
1259,1355,2076,10963,28715,44221
1260,1125,4351,20127,25271,19497
1261,1238,4959,19595,28784,27073
1262,861,4425,20138,30723,23589
1263,638,2046,11177,35570,33474
1264,830,1492,6544,24703,81285
1265,1337,1827,8751,25772,53582
1266,1758,4170,15058,22324,39390
1267,247,1811,17809,36430,37115
1268,974,3650,19479,29787,19758
1269,865,2675,14163,29413,29499
1270,657,4218,21129,31826,17635
1271,2242,5439,16022,26347,20325
1272,1519,5028,21237,32009,24339
1273,2671,5133,18380,30713,40200
1274,965,2473,12073,21977,52355
1275,426,1486,8981,25413,49189
1276,2808,5060,18333,34714,43108
1277,2248,3100,11150,21955,31190
1278,1036,3002,13517,28076,31805
1279,1487,5482,23106,29621,22690
1280,1531,6436,23683,28909,24792
1281,2222,5928,18086,27736,18309
1282,926,5833,24947,30379,14607
1283,2488,4505,11881,20450,26644
1284,1171,3813,15170,26207,38505
1285,2464,4565,17592,33721,42130
1286,1367,8104,29884,32041,34692
1287,840,2512,12582,21038,40501
1288,813,3338,14937,28192,32656
1289,890,4245,22224,35182,34165
1290,737,4513,22960,35888,25197
1291,622,2703,14865,33783,54498
1292,460,1854,12040,24920,35451
1293,1236,3820,16158,32050,40231
1294,2982,3856,12657,24274,26179
1295,1356,3842,15546,33228,49086
1296,2603,6100,19559,24269,17769
1297,2569,7379,25452,32106,28350
1298,1500,2678,13194,27306,29899
1299,960,2789,11834,23239,22689
1300,765,2223,12264,30513,27803
1301,893,4463,21542,25960,16965
1302,3870,8338,24592,33481,30467
1303,1319,3294,13426,22757,25945
1304,133,765,10036,34916,40525
1305,2080,4487,18904,27979,42493
1306,2753,10948,28278,22276,7914
1307,3890,7041,18498,26706,22893
1308,931,1420,4725,18000,101415
1309,2452,4587,14539,23848,20545
1310,442,2284,11807,27840,25212
1311,1935,8327,27878,26648,11880
1312,1902,5355,15405,25335,22221
1313,593,1088,6549,22048,40630
1314,2513,4297,15150,22868,29228
1315,1727,3601,13030,24472,29791
1316,4187,9296,19768,27012,19191
1317,1081,4904,21822,27694,15452
1318,790,2908,13689,28738,22283
1319,1406,3865,14354,29344,23930
1320,463,1077,7005,19926,43354
1321,1561,2018,6936,13269,43919
1322,1156,3142,13820,24629,37872
1323,2917,7378,22850,29932,28012
1324,1268,4721,20863,31432,25328
1325,915,2856,14814,34478,27180
1326,1070,2171,12326,32604,24835
1327,1096,4323,20388,27903,27595
1328,1949,2805,8408,22567,36261
1329,1544,3203,12223,24316,34043
1330,829,3551,16609,23292,22681
1331,1546,2636,10551,20458,39553
1332,856,4729,20017,28884,28938
1333,3086,3391,13181,25649,26497
1334,4103,11059,25070,24442,11533
1335,1612,3895,16969,39358,46781
1336,649,2630,13782,31871,55886
1337,346,1093,9312,29258,42055
1338,6989,2468,2246,1749,52708
1339,988,4618,20962,30268,26404
1340,74,494,7436,30945,45100
1341,338,1069,6783,25147,46198
1342,232,724,7113,24480,46568
1343,344,3897,22419,36096,26012
1344,1117,4118,19088,28218,18077
1345,2344,4769,16789,33410,29314
1346,587,1861,9269,27438,33979
1347,1438,4573,19386,27879,15815
1348,1149,3284,15440,24307,39049
1349,1235,2171,10263,22861,29089
1350,700,1867,11594,30134,42646
1351,1342,3805,16869,30866,43941
1352,1380,2566,8886,16896,45723
1353,359,1436,9090,32666,67187
1354,585,3466,20735,31129,24734
1355,1503,1999,7561,13505,43098
