book_id,isbn13,original_publication_year,original_title,title,image_url,small_image_url
145,9781595141710,2001,Thirteen Reasons Why,Deception Point,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
146,9780452287020,2013,Girl with a Pearl Earring,The Goldfinch,https://images.gr-assets.com/books/1451554970m/17333223.jpg,https://images.gr-assets.com/books/1451554970s/17333223.jpg
147,9780525421030,2007,If I Stay,Thirteen Reasons Why,https://images.gr-assets.com/books/1333822506m/1217100.jpg,https://images.gr-assets.com/books/1333822506s/1217100.jpg
148,9780312353770,1999,The Red Tent,Girl with a Pearl Earring,https://images.gr-assets.com/books/1327197580m/2865.jpg,https://images.gr-assets.com/books/1327197580s/2865.jpg
149,9780786856860,2009,The Sea of Monsters,"If I Stay (If I Stay, #1)",https://images.gr-assets.com/books/1347462970m/4374400.jpg,https://images.gr-assets.com/books/1347462970s/4374400.jpg
150,9780446528050,1997,Dear John,The Red Tent,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
151,9780743477110,2006,City of Ashes,"The Sea of Monsters (Percy Jackson and the Olympians, #2)",https://images.gr-assets.com/books/1400602661m/28186.jpg,https://images.gr-assets.com/books/1400602661s/28186.jpg
152,9780312321180,2006,The Tragedy of Macbeth,Dear John,https://images.gr-assets.com/books/1397749854m/5526.jpg,https://images.gr-assets.com/books/1397749854s/5526.jpg
153,9780394800160,2008,The Two Towers,"City of Ashes (The Mortal Instruments, #2)",https://images.gr-assets.com/books/1432730356m/1582996.jpg,https://images.gr-assets.com/books/1432730356s/1582996.jpg
154,9780142403880,1606,Something Borrowed,Macbeth,https://images.gr-assets.com/books/1459795224m/8852.jpg,https://images.gr-assets.com/books/1459795224s/8852.jpg
155,9781423101470,1954,Green Eggs and Ham,"The Two Towers (The Lord of the Rings, #2)",https://images.gr-assets.com/books/1298415523m/15241.jpg,https://images.gr-assets.com/books/1298415523s/15241.jpg
156,9780192833590,2004,Charlie and the Chocolate Factory,"Something Borrowed (Darcy & Rachel, #1)",https://images.gr-assets.com/books/1305063535m/42156.jpg,https://images.gr-assets.com/books/1305063535s/42156.jpg
157,9780345339740,1960,The Battle of the Labyrinth,Green Eggs and Ham,https://images.gr-assets.com/books/1468680100m/23772.jpg,https://images.gr-assets.com/books/1468680100s/23772.jpg
158,9781423113390,1964,Great Expectations,"Charlie and the Chocolate Factory (Charlie Bucket, #1)",https://images.gr-assets.com/books/1309211401m/6310.jpg,https://images.gr-assets.com/books/1309211401s/6310.jpg
159,9781250012580,2008,The Return of the King,"The Battle of the Labyrinth (Percy Jackson and the Olympians, #4)",https://images.gr-assets.com/books/1443142158m/2120932.jpg,https://images.gr-assets.com/books/1443142158s/2120932.jpg
160,9780553582020,1860,Lâ€™Ã‰tranger,Great Expectations,https://images.gr-assets.com/books/1327920219m/2623.jpg,https://images.gr-assets.com/books/1327920219s/2623.jpg
161,9780525423640,1955,The Lost Hero,"The Return of the King (The Lord of the Rings, #3)",https://images.gr-assets.com/books/1389977161m/18512.jpg,https://images.gr-assets.com/books/1389977161s/18512.jpg
162,9780747263750,1942,Eleanor & Park,The Stranger,https://images.gr-assets.com/books/1349927872m/49552.jpg,https://images.gr-assets.com/books/1349927872s/49552.jpg
163,9780385199580,2010,A Feast for Crows,"The Lost Hero (The Heroes of Olympus, #1)",https://images.gr-assets.com/books/1464201003m/7736182.jpg,https://images.gr-assets.com/books/1464201003s/7736182.jpg
164,9780446547570,2013,Matched,Eleanor & Park,https://images.gr-assets.com/books/1341952742m/15745753.jpg,https://images.gr-assets.com/books/1341952742s/15745753.jpg
165,9780552151700,2005,American Gods,"A Feast for Crows (A Song of Ice and Fire, #4)",https://images.gr-assets.com/books/1429538615m/13497.jpg,https://images.gr-assets.com/books/1429538615s/13497.jpg
166,9780141439590,2010,The Stand,"Matched (Matched, #1)",https://images.gr-assets.com/books/1367706191m/7735333.jpg,https://images.gr-assets.com/books/1367706191s/7735333.jpg
167,9780345803920,2001,The Last Song,"American Gods (American Gods, #1)",https://images.gr-assets.com/books/1258417001m/4407.jpg,https://images.gr-assets.com/books/1258417001s/4407.jpg
168,9780393312840,1978,Digital Fortress,The Stand,https://images.gr-assets.com/books/1213131305m/149267.jpg,https://images.gr-assets.com/books/1213131305s/149267.jpg
169,9780964729230,2008,Emma,The Last Song,https://images.gr-assets.com/books/1286549186m/6400090.jpg,https://images.gr-assets.com/books/1286549186s/6400090.jpg
170,9780739380340,1998,ÐÐ½Ð½Ð° ÐšÐ°Ñ€ÐµÐ½Ð¸Ð½Ð°,Digital Fortress,https://images.gr-assets.com/books/1360095966m/11125.jpg,https://images.gr-assets.com/books/1360095966s/11125.jpg
171,9780451169520,1815,A Clockwork Orange,Emma,https://images.gr-assets.com/books/1373627931m/6969.jpg,https://images.gr-assets.com/books/1373627931s/6969.jpg
172,9780143058140,1877,The Shack: Where Tragedy Confronts Eternity,Anna Karenina,https://images.gr-assets.com/books/1352422904m/15823480.jpg,https://images.gr-assets.com/books/1352422904s/15823480.jpg
173,9780061148510,1962,The Last Olympian,A Clockwork Orange,https://images.gr-assets.com/books/1348339306m/227463.jpg,https://images.gr-assets.com/books/1348339306s/227463.jpg
174,9780007205230,2007,It,The Shack,https://images.gr-assets.com/books/1344270232m/1812457.jpg,https://images.gr-assets.com/books/1344270232s/1812457.jpg
175,9780553208850,2009,ÐŸÑ€ÐµÑÑ‚ÑƒÐ¿Ð»ÐµÐ½Ð¸Ðµ Ð¸ Ð½Ð°ÐºÐ°Ð·Ð°Ð½Ð¸Ðµ,"The Last Olympian (Percy Jackson and the Olympians, #5)",https://images.gr-assets.com/books/1327924597m/4502507.jpg,https://images.gr-assets.com/books/1327924597s/4502507.jpg
176,9780679745590,1986,The Bell Jar,It,https://images.gr-assets.com/books/1309376909m/18342.jpg,https://images.gr-assets.com/books/1309376909s/18342.jpg
177,9780316042670,1866,Angela's Ashes: A Memoir,Crime and Punishment,https://images.gr-assets.com/books/1382846449m/7144.jpg,https://images.gr-assets.com/books/1382846449s/7144.jpg
178,9781416975860,1963,Siddhartha,The Bell Jar,https://images.gr-assets.com/books/1473890514m/6514.jpg,https://images.gr-assets.com/books/1473890514s/6514.jpg
179,9780141301070,1996,In Cold Blood,"Angela's Ashes (Frank McCourt, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
180,9780385534640,1922,Beautiful Creatures,Siddhartha,https://images.gr-assets.com/books/1428715580m/52036.jpg,https://images.gr-assets.com/books/1428715580s/52036.jpg
181,9780743227440,1965,Clockwork Angel,In Cold Blood,https://images.gr-assets.com/books/1424931136m/168642.jpg,https://images.gr-assets.com/books/1424931136s/168642.jpg
182,9780689865380,2009,Matilda,"Beautiful Creatures (Caster Chronicles, #1)",https://images.gr-assets.com/books/1327873282m/6304335.jpg,https://images.gr-assets.com/books/1327873282s/6304335.jpg
183,9780618640160,2010,The Night Circus,"Clockwork Angel (The Infernal Devices, #1)",https://images.gr-assets.com/books/1454962884m/7171637.jpg,https://images.gr-assets.com/books/1454962884s/7171637.jpg
184,9780307592740,1988,The Other Boleyn Girl,Matilda,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
185,9780930289230,2011,Uglies,The Night Circus,https://images.gr-assets.com/books/1387124618m/9361589.jpg,https://images.gr-assets.com/books/1387124618s/9361589.jpg
186,9780756404080,2001,A Dance with Dragons,"The Other Boleyn Girl (The Plantagenet and Tudor Novels, #9)",https://images.gr-assets.com/books/1355932638m/37470.jpg,https://images.gr-assets.com/books/1355932638s/37470.jpg
187,9780316017920,2005,The Lord of the Rings,"Uglies (Uglies, #1)",https://images.gr-assets.com/books/1443904172m/24770.jpg,https://images.gr-assets.com/books/1443904172s/24770.jpg
188,9780142437250,2011,Wild: From Lost to Found on the Pacific Crest Trail ,"A Dance with Dragons (A Song of Ice and Fire, #5)",https://images.gr-assets.com/books/1327885335m/10664113.jpg,https://images.gr-assets.com/books/1327885335s/10664113.jpg
189,9780385340990,1955,Watchmen,"The Lord of the Rings (The Lord of the Rings, #1-3)",https://images.gr-assets.com/books/1411114164m/33.jpg,https://images.gr-assets.com/books/1411114164s/33.jpg
190,9780393327340,2012,The Name of the Wind,Wild: From Lost to Found on the Pacific Crest Trail,https://images.gr-assets.com/books/1453189881m/12262741.jpg,https://images.gr-assets.com/books/1453189881s/12262741.jpg
191,9780441008540,1987,Outliers: The Story of Success,Watchmen,https://images.gr-assets.com/books/1442239711m/472331.jpg,https://images.gr-assets.com/books/1442239711s/472331.jpg
192,9780671727800,2007,"Moby Dick; or, The Whale","The Name of the Wind (The Kingkiller Chronicle, #1)",https://images.gr-assets.com/books/1472068073m/186074.jpg,https://images.gr-assets.com/books/1472068073s/186074.jpg
193,9780739461200,2008,The Guernsey Literary and Potato Peel Pie Society,Outliers: The Story of Success,https://images.gr-assets.com/books/1344266315m/3228917.jpg,https://images.gr-assets.com/books/1344266315s/3228917.jpg
194,9780312330870,1851,Fight Club,"Moby-Dick or, The Whale",https://images.gr-assets.com/books/1327940656m/153747.jpg,https://images.gr-assets.com/books/1327940656s/153747.jpg
195,9780385504220,2008,Dead Until Dark,The Guernsey Literary and Potato Peel Pie Society,https://images.gr-assets.com/books/1351979318m/2728527.jpg,https://images.gr-assets.com/books/1351979318s/2728527.jpg
196,9781416989420,1996,The Color Purple,Fight Club,https://images.gr-assets.com/books/1357128997m/5759.jpg,https://images.gr-assets.com/books/1357128997s/5759.jpg
197,9781561797460,2001,Marley & Me: Life and Love with the World's Worst Dog,"Dead Until Dark (Sookie Stackhouse, #1)",https://images.gr-assets.com/books/1468560853m/301082.jpg,https://images.gr-assets.com/books/1468560853s/301082.jpg
198,9780345476880,1982,Ten Little Niggers,The Color Purple,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
199,9780062059930,2005,The Lost Symbol,Marley and Me: Life and Love With the World's Worst Dog,https://images.gr-assets.com/books/1308858322m/12691.jpg,https://images.gr-assets.com/books/1308858322s/12691.jpg
200,9780312362090,1939,"Hush, Hush",And Then There Were None,https://images.gr-assets.com/books/1391120695m/16299.jpg,https://images.gr-assets.com/books/1391120695s/16299.jpg
201,9781400052170,2009,Beautiful Disaster,"The Lost Symbol (Robert Langdon, #3)",https://images.gr-assets.com/books/1358274396m/6411961.jpg,https://images.gr-assets.com/books/1358274396s/6411961.jpg
202,9780099446780,2009,A Christmas Carol,"Hush, Hush (Hush, Hush, #1)",https://images.gr-assets.com/books/1358261334m/6339664.jpg,https://images.gr-assets.com/books/1358261334s/6339664.jpg
203,9781595141740,2011,Interview with the Vampire,"Beautiful Disaster (Beautiful, #1)",https://images.gr-assets.com/books/1358259032m/11505797.jpg,https://images.gr-assets.com/books/1358259032s/11505797.jpg
204,9780316010660,1843,The Selection,A Christmas Carol,https://images.gr-assets.com/books/1406512317m/5326.jpg,https://images.gr-assets.com/books/1406512317s/5326.jpg
205,9780385721790,1976,One for the Money,"Interview with the Vampire (The Vampire Chronicles, #1)",https://images.gr-assets.com/books/1380631642m/43763.jpg,https://images.gr-assets.com/books/1380631642s/43763.jpg
206,9780553213690,2012,The Immortal Life of Henrietta Lacks,"The Selection (The Selection, #1)",https://images.gr-assets.com/books/1322103400m/10507293.jpg,https://images.gr-assets.com/books/1322103400s/10507293.jpg
207,9780141382890,1994,The Silence of the Lambs,"One for the Money (Stephanie Plum, #1)",https://images.gr-assets.com/books/1316730230m/6853.jpg,https://images.gr-assets.com/books/1316730230s/6853.jpg
208,9780307887440,2010,Blink: The Power of Thinking Without Thinking,The Immortal Life of Henrietta Lacks,https://images.gr-assets.com/books/1327878144m/6493208.jpg,https://images.gr-assets.com/books/1327878144s/6493208.jpg
209,9781554681720,1988,Atonement,"The Silence of the Lambs  (Hannibal Lecter, #2)",https://images.gr-assets.com/books/1390426249m/23807.jpg,https://images.gr-assets.com/books/1390426249s/23807.jpg
210,9780739303400,2007,Die Verwandlung,"Vampire Academy (Vampire Academy, #1)",https://images.gr-assets.com/books/1361098973m/345627.jpg,https://images.gr-assets.com/books/1361098973s/345627.jpg
211,9780425263910,2005,The Titan's Curse,Blink: The Power of Thinking Without Thinking,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
212,9780066238500,2001,The Art of Racing in the Rain,Atonement,https://images.gr-assets.com/books/1320449708m/6867.jpg,https://images.gr-assets.com/books/1320449708s/6867.jpg
213,9780316043140,1915,"The Devil in the White City: Murder, Magic, and Madness at the Fair that Changed America",The Metamorphosis,https://images.gr-assets.com/books/1359061917m/485894.jpg,https://images.gr-assets.com/books/1359061917s/485894.jpg
214,9781558743660,2007,Bared to You,"The Titan's Curse (Percy Jackson and the Olympians, #3)",https://images.gr-assets.com/books/1361038385m/561456.jpg,https://images.gr-assets.com/books/1361038385s/561456.jpg
215,9780752864330,2011,The Chronicles of Narnia,Ready Player One,https://images.gr-assets.com/books/1500930947m/9969571.jpg,https://images.gr-assets.com/books/1500930947s/9969571.jpg
216,9780786817870,2006,Twilight: The Complete Illustrated Movie Companion,The Art of Racing in the Rain,https://images.gr-assets.com/books/1377206302m/3153910.jpg,https://images.gr-assets.com/books/1377206302s/3153910.jpg
217,9780385738930,2003,"A Child Called ""It"": One Child's Courage to Survive","The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America",https://images.gr-assets.com/books/1312066724m/21996.jpg,https://images.gr-assets.com/books/1312066724s/21996.jpg
218,9780307341560,2012,The Bourne Identity,"Bared to You (Crossfire, #1)",https://images.gr-assets.com/books/1477803272m/13572249.jpg,https://images.gr-assets.com/books/1477803272s/13572249.jpg
219,9780385339090,1956,Artemis Fowl,"The Chronicles of Narnia (Chronicles of Narnia, #1-7)",https://images.gr-assets.com/books/1449868701m/11127.jpg,https://images.gr-assets.com/books/1449868701s/11127.jpg
220,9780312291630,1995,Fallen,Twilight: The Complete Illustrated Movie Companion,https://images.gr-assets.com/books/1352539022m/3609760.jpg,https://images.gr-assets.com/books/1352539022s/3609760.jpg
221,9780451527740,1980,East of Eden  ,"A Child Called ""It"" (Dave Pelzer #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
222,9780192802640,2001,Dark Places,"The Bourne Identity (Jason Bourne, #1)",https://images.gr-assets.com/books/1335860740m/7869.jpg,https://images.gr-assets.com/books/1335860740s/7869.jpg
223,9780312370830,2009,The Client,"Artemis Fowl (Artemis Fowl, #1)",https://images.gr-assets.com/books/1327945104m/249747.jpg,https://images.gr-assets.com/books/1327945104s/249747.jpg
224,9780452284690,1952,The Nanny Diaries,"Fallen (Fallen, #1)",https://images.gr-assets.com/books/1440619649m/6487308.jpg,https://images.gr-assets.com/books/1440619649s/6487308.jpg
225,9781400034680,2009,Alice's Adventures in Wonderland,East of Eden,https://images.gr-assets.com/books/1441547516m/4406.jpg,https://images.gr-assets.com/books/1441547516s/4406.jpg
226,9780141310890,1993,Persuasion,Dark Places,https://images.gr-assets.com/books/1354988288m/5886881.jpg,https://images.gr-assets.com/books/1354988288s/5886881.jpg
227,9780399159340,2002,Elle s'appelait Sarah,The Client,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
228,9780385494790,1865,The Gunslinger,"The Nanny Diaries (Nanny, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
229,9781416524300,1817,El amor en los tiempos del cÃ³lera,Alice's Adventures in Wonderland & Through the Looking-Glass,https://images.gr-assets.com/books/1327872220m/24213.jpg,https://images.gr-assets.com/books/1327872220s/24213.jpg
